date,close
210104,421.07
210105,418.81
210106,419.60
210107,416.46
210108,416.84
210111,417.82
210112,417.50
210113,417.78
210114,416.52
210115,417.41
210118,418.34
210119,418.37
210120,417.55
210121,416.50
210122,416.53
210125,418.49
210126,418.47
210127,419.68
210128,419.89
210129,421.66
210201,420.95
210202,421.81
210203,420.99
210204,421.14
210205,419.41
210208,418.00
210209,416.31
210210,416.17
210211,415.48
210212,415.83
210215,417.23
210216,414.83
210217,414.36
210218,414.39
210219,414.15
210222,415.65
210223,414.41
210224,412.49
210225,413.02
210226,412.60
210301,415.14
210302,415.92
210303,417.56
210304,417.24
210305,417.61
210308,417.27
210309,417.64
210310,417.21
210311,417.62
210312,417.02
210315,415.33
210316,416.31
210317,416.46
210318,416.86
210319,416.72
210322,418.90
210323,418.50
210324,418.36
210325,418.53
210326,421.69
210328,421.81
210329,422.10
210330,422.48
210331,423.00
210401,425.11
210404,423.73
210405,424.60
210406,427.14
210407,431.08
210408,431.19
210411,430.27
210412,431.04
210413,431.32
210414,428.38
210415,429.30
210418,428.17
210419,428.16
210420,428.06
210421,429.57
210422,429.84
210425,426.51
210426,427.98
210427,427.28
210428,426.67
210429,425.80
210502,429.75
210503,427.61
210504,425.81
210505,424.10
210506,424.39
210509,420.92
210510,424.27
210511,424.96
210512,424.18
210513,426.26
210516,425.64
210517,425.31
210518,424.28
210519,425.93
210520,426.26
210523,426.28
210524,425.36
210525,424.81
210526,425.89
210527,426.63
210530,425.99
210531,425.94
210601,425.61
210602,426.42
210603,425.32
210606,425.06
210607,424.74
210608,424.96
210609,424.93
210610,425.11
210613,424.84
210614,425.03
210615,424.64
210616,424.03
210617,425.40
210620,425.60
210621,425.45
210622,425.11
210623,425.58
210624,425.29
210627,424.17
210628,424.42
210629,426.35
210630,424.49
210701,424.59
210704,422.91
210705,423.84
210706,423.86
210707,425.70
210708,428.21
210711,425.44
210712,426.33
210713,425.20
210714,424.18
210715,423.52
210718,424.34
210719,425.11
210720,425.99
210721,424.94
210722,423.95
210725,423.22
210726,423.69
210727,423.00
210728,423.33
210729,423.03
210801,422.99
210802,422.16
210803,421.85
210804,421.72
210805,423.16
210808,423.77
210809,424.21
210810,423.58
210811,423.60
210812,422.67
210815,422.68
210816,422.80
210817,423.03
210818,423.18
210819,424.29
210822,424.73
210823,423.00
210824,422.22
210825,423.58
210826,424.44
210829,425.07
210830,424.77
210831,423.64
210901,423.74
210902,422.94
210905,422.97
210906,422.70
210907,423.94
210908,424.16
210909,424.02
210912,423.85
210913,423.91
210914,423.75
210915,423.78
210916,423.07
210919,423.05
210920,424.19
210921,423.77
210922,423.21
210923,423.01
210926,422.98
210927,422.25
210928,422.22
210929,423.03
210930,423.62
211003,424.03
211004,423.00
211005,422.73
211006,421.97
211007,423.34
211010,422.63
211011,422.35
211012,423.13
211013,423.44
211014,423.38
211017,423.67
211018,423.20
211019,423.50
211020,423.95
211021,423.64
211024,422.36
211025,422.91
211026,423.25
211027,424.29
211028,425.22
211101,425.46
211102,425.00
211103,425.72
211104,426.69
211105,426.91
211108,426.97
211109,426.59
211110,426.83
211111,426.48
211112,427.02
211115,428.62
211116,428.41
211117,429.41
211118,431.36
211119,430.65
211122,430.59
211123,431.19
211124,431.26
211125,430.56
211126,429.97
211129,433.63
211130,435.14
211201,437.47
211202,433.46
211203,435.61
211206,435.70
211207,435.71
211208,434.55
211209,434.45
211210,434.31
211213,431.52
211214,433.70
211215,434.98
211216,435.27
211217,434.95
211220,438.33
211221,436.27
211222,434.93
211223,434.35
211224,433.02
211227,430.73
211228,431.66
211229,431.88
211230,433.33
211231,434.72
220103,432.44
220104,432.52
220105,432.16
220106,432.94
220107,432.83
220110,430.67
220111,432.81
220112,432.66
220113,431.97
220114,432.50
220117,432.67
220118,432.83
220119,433.39
220120,434.05
220121,433.40
220124,433.56
220125,434.45
220126,433.34
220127,432.55
220128,431.11
220131,431.83
220201,432.10
220202,431.49
220203,430.87
220204,431.82
220207,429.47
220208,427.75
220209,425.25
220210,423.61
220211,424.73
220214,429.13
220215,428.78
220216,426.74
220217,425.48
220218,426.16
220221,425.84
220222,424.78
220223,434.51
220224,435.06
220225,466.07
220228,454.06
220301,487.16
220302,486.78
220303,493.58
220304,496.15
220307,510.02
220308,506.63
220309,506.73
220310,508.31
220311,518.24
220314,521.49
220315,515.52
220316,512.35
220317,507.44
220318,506.46
220321,505.88
220322,506.12
220323,504.76
220324,505.90
220325,491.61
220327,491.64
220328,478.45
220329,464.68
220330,462.44
220331,468.43
220403,473.71
